feature_value,shap_value
2.9,-0.0060161115
0.9,-0.10960896
1.3,-0.09090352
2.0,-0.073954046
0.8,0.015723415
0.5,0.16643155
2.1,-0.17469858
1.1,-0.0845285
1.8,-0.086150095
1.5,-0.13838439
1.7,-0.15515795
0.9,-0.09205814
2.8,-0.053371996
0.8,0.08059326
1.5,-0.14985421
0.45,-0.0015785748
0.8,0.042157665
0.8,-0.067093454
6.0,-0.40335214
1.2,0.08982791
1.0,-0.08428525
0.6,0.0055803964
1.15,0.008132175
7.8,-0.34320852
4.8,0.09773699
0.85,-0.10311313
1.2,-0.059392948
0.4,-0.033372525
0.5,0.18792626
1.2,-0.056930866
1.0,-0.052770317
0.8,0.106451444
1.6,0.0134983985
0.35,0.12702875
0.8,-0.021730654
1.2,-0.009977043
8.0,-0.36927128
0.5,0.09133816
1.3,-0.025635052
2.0,-0.15984903
3.2,0.117922954
2.5,0.16724491
1.06,0.03000698
5.0,-0.4119002
1.8,-0.15926918
1.23,-0.07069277
1.35,-0.14248796
4.2,-0.00020753918
1.2,-0.021811815
1.2,-0.072562516
0.8,0.0053758407
1.0,-0.061891206
0.7,-0.069432944
1.08,0.028292842
0.5,0.1006744
0.5,0.031105986
0.8,0.09810996
1.5,-0.19573362
0.8,0.024399849
0.3,-0.050332747
1.85,-0.16473906
0.4,-0.0017402843
7.8,-0.3709842
0.8,-0.07966158
2.5,0.03379014
2.0,-0.048461415
0.3,-0.074712455
1.2,0.100070275
0.5,0.13908103
6.0,0.013982017
1.0,-0.13289316
1.0,0.09636068
1.1,0.031074231
3.8,0.09929524
2.3,0.04658871
2.0,-0.17451538
1.2,0.0025480255
2.0,-0.07987349
1.0,-0.06679242
0.6,0.06595609
0.9,-0.08755644
1.2,-0.037900224
2.5,0.033426948
2.5,-0.028626706
1.8,-0.020402128
0.6,-0.04210468
0.36,-0.09939539
0.5,0.09314558
2.25,-0.043812245
2.0,-0.16555591
0.5,-0.01457007
1.0,-0.088693045
0.5,0.08638533
6.35,-0.17826141
0.45,0.0038684793
1.5,-0.2320886
1.2,0.023331316
0.5,-0.08391538
2.0,-0.028616928
2.5,-0.08699126
1.68,-0.111872725
2.0,-0.10302054
0.7,-0.03262754
1.96,-0.20934843
1.5,-0.314281
3.2,0.2088374
0.6,-0.017416146
1.5,0.03930866
0.5,0.03797495
0.7,0.03704683
4.5,0.05283371
0.45,-0.11296122
1.1,-0.05160162
1.1,0.11382951
3.8,0.19201264
0.28,0.016788851
0.4,-0.15326062
1.33,-0.047715146
2.0,-0.040908903
2.0,-0.14775942
2.0,-0.00011957489
3.5,0.41928363
0.8,0.10803383
1.2,-0.019935418
0.7,-0.050972812
0.7,-0.028702721
0.5,0.017664237
2.5,0.09852782
0.4,-0.2237849
1.2,0.13765515
0.8,0.030929156
1.45,-0.06545047
0.45,0.17535359
