feature_value,shap_value
93519.0,-0.27919477
72000.0,0.2518886
25160.0,0.008178514
47189.0,-0.01873671
48316.0,0.091185205
69596.0,-0.03680875
49352.0,-0.068571486
54574.0,-0.031219713
57000.0,0.028142193
19244.0,-0.5071066
65290.0,0.18670449
47145.0,0.0077611106
63958.0,0.021311158
106981.0,-0.12966211
42652.0,-0.5957957
99078.0,0.11927879
21550.0,0.38480893
62754.0,-0.073263675
86786.0,0.07154557
136480.0,0.06896396
37712.0,-0.3122289
86852.0,0.17371254
31981.0,-0.0015600598
43720.0,-0.40191773
42600.0,-0.3007238
65990.0,0.02721393
45220.0,0.3319566
49800.0,-0.05113979
71161.0,0.27695683
60287.0,-0.049959388
45829.0,0.006751534
45200.0,0.7409668
76242.0,0.2129521
111000.0,-0.2259646
82870.0,0.004980342
33066.0,-0.39023003
51191.0,-0.050348632
183709.0,-0.21685438
54216.0,-0.17659706
70772.0,0.08572369
51595.0,0.16280003
30497.0,-0.16353141
106000.0,-0.19278534
59658.0,0.022816908
73554.0,0.20362134
15500.0,-0.85336965
46208.0,-0.09326892
141455.0,-0.12903872
122010.0,-0.06491643
72963.0,0.12481682
69819.0,-0.04005942
31073.0,-0.19478217
52793.0,0.56299704
49183.0,-0.064254425
70234.0,0.1769574
60136.0,-0.15837035
56376.0,0.028357731
51950.0,0.5585161
56855.0,0.07892051
76901.0,0.28162107
47200.0,-0.033370927
50966.0,0.30189887
130000.0,-0.2669557
76647.0,-0.07379098
77355.0,0.046605654
27800.0,0.15563133
41197.0,-0.38030598
83653.0,-0.018168112
38900.0,-0.11502227
56201.0,-0.24337739
58234.0,-0.04691242
50943.0,0.3165352
35077.0,0.09688735
73338.0,0.1250489
104000.0,-0.1046527
40882.0,-0.44225657
49200.0,-0.025093244
27522.0,0.120633855
67421.0,0.22170013
54970.0,0.12130417
43550.0,-0.74194944
26680.0,0.10543986
28600.0,-0.038936045
41122.0,-0.4685299
81496.0,-0.065527916
106000.0,-0.30105639
141455.0,-0.058790274
49000.0,0.0020130463
52000.0,0.2195841
35619.0,0.35075322
46724.0,0.011568496
39201.0,-0.35158804
51076.0,0.27042246
13900.0,-0.4022923
11686.0,-0.85948384
24264.0,0.42331532
50924.0,0.0411158
97673.0,-0.11442571
33796.0,0.077077396
75500.0,-0.06601559
69284.0,0.11170705
41656.0,-0.28488278
39182.0,-0.17190652
47069.0,-0.059451714
47706.0,0.054068763
23000.0,-0.007942905
45751.0,-0.09665423
71847.0,-0.036375552
105000.0,-0.24186854
50294.0,0.05753106
30444.0,-0.20183769
44198.0,-0.56066436
55381.0,-0.22851254
117861.0,0.13619143
24200.0,-0.14198297
35696.0,0.44799384
21034.0,-0.6153741
66500.0,-0.09207972
25912.0,-0.060809396
69937.0,0.14438845
44033.0,-0.86961186
109000.0,-0.25111675
47200.0,-0.14169103
71431.0,0.1514491
71500.0,0.066057965
36000.0,0.16537374
27000.0,0.2661331
76189.0,-0.05421505
60925.0,-0.035860773
94180.0,0.14616172
93930.0,-0.278
47800.0,0.12316071
49337.0,-0.055823844
37454.0,-0.25247592
22000.0,0.23953527
23400.0,-0.37028334
30600.0,0.019790513
26352.0,0.6558266
118000.0,-0.19704808
43197.0,-0.74492276
35657.0,0.29011986
37548.0,-0.25215888
116000.0,0.3138314
76647.0,-0.14872165
60844.0,0.011337366
108711.0,-0.23963584
64794.0,0.22488563
90845.0,-0.17323866
49776.0,-0.08592794
48609.0,0.005898266
39600.0,-0.095393844
27550.0,0.10085192
39596.0,-0.46663192
20145.0,-0.38663346
67624.0,0.30773103
92995.0,-0.28187126
59464.0,0.075799525
36000.0,0.0321511
26480.0,0.052571397
41135.0,-0.25094762
143858.0,-0.38824183
57305.0,0.0136550935
21452.0,-0.20474395
25228.0,-0.080159366
66077.0,-0.07045793
83583.0,0.18498851
65000.0,-0.076948546
49618.0,0.03894978
51000.0,0.6487783
97500.0,-0.098522596
27235.0,0.61463755
52049.0,0.023680547
93796.0,-0.30897963
71088.0,0.078534536
66731.0,0.09303073
111467.0,-0.14409906
53577.0,-0.05215727
49228.0,0.029816039
47741.0,-0.12240504
96500.0,-0.12085139
