City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Price,46567,-0.1103915423,"a,g"
Shanghai,Price,54216,-0.03381018341,"a,g"
Wuhan,Price,12136,0.2737702429,"a,g"
Shanghai,Price,32222,-0.1043742374,"a,g"
Shanghai,Price,40800,-0.278783828,"a,g"
Shanghai,Price,44746,-0.4940419793,"a,g"
Wuhan,Price,15500,0.01726974547,"a,g"
Shanghai,Price,56640,0.1110022292,"a,g"
Shanghai,Price,43887,-0.3417181969,"a,g"
Shanghai,Price,71427,0.09274595976,"a,g"
Wuhan,Price,28541,0.05487747118,"a,g"
Beijing,Price,88418,-0.2081188262,"a,g"
Shanghai,Price,40488,-0.3125829101,"a,g"
Wuhan,Price,16901,0.057554584,"a,g"
Beijing,Price,51620,0.0330227837,"a,g"
Shanghai,Price,53000,-0.03955351934,"a,g"
Beijing,Price,32628,-0.06895241886,"a,g"
Shanghai,Price,57843,0.04024551064,"a,g"
Shanghai,Price,45400,0.3684112132,"a,g"
Beijing,Price,28253,0.07870682329,"a,g"
Shanghai,Price,54873,0.004073626362,"a,g"
Guangzhou,Price,91693,-0.1101977006,"a,g"
Shanghai,Price,45400,0.2341137528,"a,g"
Wuhan,Price,11453,0.1627611667,"a,g"
Beijing,Price,75500,-0.1896750033,"a,g"
Shanghai,Price,55736,0.02998811565,"a,g"
Shanghai,Price,28315,0.07158417255,"a,g"
Beijing,Price,56347,-0.0952982977,"a,g"
Guangzhou,Price,16650,-0.02843234316,"a,g"
Guangzhou,Price,8200,-0.08547845483,"a,g"
Guangzhou,Price,65036,-0.03206243366,"a,g"
Shanghai,Price,16600,0.1730096936,"a,g"
Wuhan,Price,14170,0.005956362933,"a,g"
Wuhan,Price,8373,0.2922358811,"a,g"
Shanghai,Price,31758,0.1287113279,"a,g"
Shanghai,Price,114407,-0.03134728968,"a,g"
Shanghai,Price,37894,-0.09115360677,"a,g"
Shanghai,Price,55003,0.0416671969,"a,g"
Beijing,Price,100296,0.3170419931,"a,g"
Shanghai,Price,33333,0.08306539804,"a,g"
Shanghai,Price,49200,-0.09316530824,"a,g"
Shanghai,Price,74110,0.04223828763,"a,g"
Guangzhou,Price,11000,0.178250879,"a,g"
Guangzhou,Price,8704,0.04429667816,"a,g"
Wuhan,Price,27224,0.01208356675,"a,g"
Shanghai,Price,61920,-0.07246376574,"a,g"
Beijing,Price,40857,-0.284715265,"a,g"
Guangzhou,Price,15090,0.1620395482,"a,g"
Wuhan,Price,8200,-0.02073233388,"a,g"
Shanghai,Price,34162,-0.04873776063,"a,g"
Shanghai,Price,47741,-0.1037826911,"a,g"
Shanghai,Price,33859,0.05644731224,"a,g"
Beijing,Price,54383,-0.1384023875,"a,g"
Guangzhou,Price,31000,-0.1144102141,"a,g"
Shanghai,Price,52000,0.03315485269,"a,g"
Beijing,Price,47748,-0.204570055,"a,g"
Shanghai,Price,88455,-0.1128828749,"a,g"
Shanghai,Price,38806,-0.1720161885,"a,g"
Shanghai,Price,118000,0.05374127626,"a,g"
Shanghai,Price,43410,-0.4114849269,"a,g"
Wuhan,Price,11269,0.2266386151,"a,g"
Wuhan,Price,30340,0.1334903538,"a,g"
Shanghai,Price,25735,0.1724127531,"a,g"
Shanghai,Price,60428,-0.01970949955,"a,g"
Beijing,Price,54007,-0.1463427544,"a,g"
Guangzhou,Price,24000,0.04181394354,"a,g"
Shanghai,Price,54025,-0.1135107875,"a,g"
Wuhan,Price,18569,-0.01678005047,"a,g"
Wuhan,Price,17292,0.01659725793,"a,g"
Wuhan,Price,5635,0.485486269,"a,g"
Guangzhou,Price,39400,-0.1401414573,"a,g"
Shanghai,Price,99500,0.1574199647,"a,g"
Shanghai,Price,54216,-0.05671058595,"a,g"
Guangzhou,Price,46790,-0.1682508737,"a,g"
Shanghai,Price,22774,0.01991467364,"a,g"
Shanghai,Price,62500,-0.0180817768,"a,g"
Shanghai,Price,93308,-0.006108305417,"a,g"
Shanghai,Price,70833,0.02949668095,"a,g"
Shanghai,Price,33514,-0.06655858457,"a,g"
Shanghai,Price,76647,-0.1764759123,"a,g"
Shanghai,Price,56500,-0.04186552763,"a,g"
Shanghai,Price,88849,0.1744741797,"a,g"
Guangzhou,Price,22241,-0.03957106546,"a,g"
Shanghai,Price,36671,-0.2463438511,"a,g"
Wuhan,Price,5835,0.4966425598,"a,g"
Shanghai,Price,78630,-0.128904447,"a,g"
Beijing,Price,64710,-0.1554252356,"a,g"
Wuhan,Price,10870,-0.06030370668,"a,g"
Shanghai,Price,99561,-0.1859955192,"a,g"
Shanghai,Price,46503,-0.1077585965,"a,g"
Shanghai,Price,34499,-0.1297592819,"a,g"
Wuhan,Price,5562,-0.2550401986,"a,g"
Shanghai,Price,53676,0.04640739784,"a,g"
Guangzhou,Price,16650,-0.05775167048,"a,g"
Beijing,Price,47400,-0.04015167058,"a,g"
Shanghai,Price,36367,-0.195047155,"a,g"
Beijing,Price,49214,-0.07165586203,"a,g"
Shanghai,Price,45400,0.2341148555,"a,g"
