City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Projected_Area,162.4954,-2.101059675,"a,c"
Shanghai,Projected_Area,136.0012,-1.571084261,"a,c"
Guangzhou,Projected_Area,122.3183,-1.42116046,"a,c"
Wuhan,Projected_Area,342.0529,-0.1424261779,"a,c"
Shanghai,Projected_Area,559.3722,-0.01935801655,"a,c"
Shanghai,Projected_Area,267.1775,-0.3558473885,"a,c"
Shanghai,Projected_Area,214.6357,-1.546643972,"a,c"
Shanghai,Projected_Area,378.8009,0.147408545,"a,c"
Wuhan,Projected_Area,372.3143,0.06913069636,"a,c"
Shanghai,Projected_Area,720.7388,0.7163416147,"a,c"
Shanghai,Projected_Area,315.1017,0.2372243255,"a,c"
Shanghai,Projected_Area,167.869,-1.973336101,"a,c"
Shanghai,Projected_Area,650.7531,0.4365721643,"a,c"
Shanghai,Projected_Area,207.9187,-1.681975603,"a,c"
Shanghai,Projected_Area,619.9598,0.4386724234,"a,c"
Wuhan,Projected_Area,677.8194,0.4627494216,"a,c"
Guangzhou,Projected_Area,605.101,0.3313659132,"a,c"
