public_building_id,SHAP_Projected_Area,SHAP_Height,SHAP_Plot_Ratio,SHAP_Effective_Age,SHAP_Mean_Age_Score,SHAP_Pop_Density,SHAP_Price,SHAP_Fee,SHAP_EUI,base_value
SHB_664def4d98d3f6d1,0.13252418,-0.028201006,-0.16558082,-0.08995944,-0.8004057,-0.45837528,-0.042370483,-0.026107965,0.12932742,-3.9755917
SHB_074e95dc203c4b6a,0.05921308,-0.27764824,-0.066503145,-0.08948824,-0.028429158,-0.091364354,0.35065717,0.20378745,0.17199185,-3.9755917
SHB_d02d0f31ac324300,-0.26998633,0.29893202,-0.29721445,-0.19387618,-0.46755275,-0.009503389,-0.47101057,-0.08349573,0.13218124,-3.9755917
SHB_ce1a9178a928bb26,-0.11239369,0.01975125,0.13466744,0.23092985,-0.5580264,-0.0069459034,0.04669256,0.18306042,-0.23521583,-3.9755917
SHB_f67489566e79ea0d,0.08398028,-0.12136646,-0.44868794,-0.25677592,-0.19609103,-0.38948134,-0.2802291,-0.56736237,-0.043152124,-3.9755917
SHB_5301469c12eee119,-2.0955238,-0.32813838,0.003412221,-0.022826202,-1.1602582,0.21115072,0.11225748,-0.15355909,-0.19574837,-3.9755917
SHB_9a15ee7a77ee4b00,-1.1940787,-0.2981261,0.05579564,-0.008882668,-0.7293805,0.115789324,0.27994335,-0.20075934,-0.03191048,-3.9755917
SHB_f10c1dde616eb156,0.11133797,0.39668247,-0.4263177,-0.3714325,-0.0459775,0.09588391,-0.004347744,-0.15121345,0.16237499,-3.9755917
SHB_818a46f3edb2efcc,-1.5090239,-0.13646932,-0.20281498,-0.13960083,0.11823255,-0.14188217,-0.05264586,-0.09170675,-0.05477792,-3.9755917
SHB_0746e8ec5a2d6c1a,0.16548605,-0.29167393,0.08800777,-0.03741967,-0.118137054,0.13352065,-0.9776629,-0.0981678,0.072430804,-3.9755917
SHB_98085adcb784df56,-0.8868344,-0.092093445,-0.17502703,-0.24031147,-0.05444164,-0.7008987,-0.16855104,-0.39341006,0.029424036,-3.9755917
SHB_ca5945bbcd241211,-2.1739926,-0.19544058,-0.051388435,-0.21306735,0.05516415,-0.13617909,-0.19519891,-0.04563817,-0.28121868,-3.9755917
SHB_ee6332d94aafd98e,0.27828026,-0.17510727,0.008966977,-0.06508213,0.14983518,0.042326547,0.19917892,0.0007543131,0.05977164,-3.9755917
SHB_52c6d5ff85ff070a,0.20365137,0.1862388,0.08611987,-0.116954505,-0.289867,-0.77319354,0.021060865,-0.16342129,0.07322684,-3.9755917
SHB_c58f6211879b7ed5,-2.0430703,-0.15748668,-0.18654819,-0.2887698,-0.2800123,-0.10097784,-0.0708824,-0.38810214,-0.23413882,-3.9755917
SHB_aea44d79b80da8a1,-2.069789,-0.11700377,-0.18609463,-0.5378701,-0.2542048,-0.27643552,-0.1722713,0.024404272,0.04442461,-3.9755917
SHB_5b34f7d01496e1d5,0.097026646,-0.043750547,-0.05384439,-0.05154869,-0.09869156,0.117199115,0.11698128,0.29722434,-0.30290264,-3.9755917
SHB_61730e489bfa64fe,0.19648534,-0.037070267,-0.087563455,-0.68472093,-0.7724549,0.028114226,-0.1614955,-0.056539174,0.051858716,-3.9755917
SHB_cccfd473512bc6c8,0.04611112,0.4214004,0.031514708,-0.59618056,-0.05125413,0.10628641,0.013210382,0.15377057,0.10077847,-3.9755917
SHB_68ed62f30abba0ff,0.20921257,-0.18582217,-0.038367584,0.07702312,0.26016083,0.04600337,0.14128655,0.020000957,-0.11626876,-3.9755917
SHB_ac63b754dc0a9963,0.45031133,-0.10996196,0.031755723,-0.033267442,-0.0018546985,0.008882069,0.20427214,0.036037967,0.054600153,-3.9755917
SHB_68861a77a3ece9ea,0.35276932,-0.07861882,0.12240246,0.31801194,0.11513398,0.50431734,0.37081587,0.10010091,0.18116297,-3.9755917
SHB_e79cbe7a8f7db1ea,-0.29691046,-0.14605929,0.10675457,-0.083333574,-0.13630517,-0.41201237,0.093609236,0.09720507,0.15611085,-3.9755917
SHB_ef114c564971a2ce,0.4562321,-0.1664353,0.10597548,0.082463555,0.0682909,-0.39916614,-0.0686619,0.014804315,0.14435838,-3.9755917
SHB_24672d6089bf4a07,0.4168899,-0.20213246,-0.40406603,-0.041894462,0.16421638,0.05592501,-0.89324975,0.028814677,0.0462118,-3.9755917
SHB_6aec5d137906aaf1,-0.16063575,-0.087036386,-0.4615797,-0.08900687,-0.48955995,-1.0630428,-0.30781773,-0.058650997,0.0064652087,-3.9755917
SHB_278cb2938c5fa5c8,0.2697392,-0.2272679,0.023020618,-0.04077056,-0.016965099,0.15720583,-0.06046624,-0.00075170863,-0.007924424,-3.9755917
SHB_cacc34d7ff0ddaa1,-1.3326979,-0.12524319,-0.1281423,0.028801378,-0.4390931,0.0469029,-0.06461972,0.049146127,-0.08010142,-3.9755917
SHB_7c82173ca5034bce,-1.2147137,-0.19156402,-0.2753424,0.19580148,-0.6554132,-0.3201816,-0.11296528,-0.13593215,-0.16671924,-3.9755917
SHB_326e1f6efec08d07,-1.8665692,0.54997635,-0.009145767,-0.18127394,0.19421011,0.094315626,0.0041369116,0.048176114,0.034534775,-3.9755917
SHB_2e6c3dfb8b4deca9,0.2020374,-0.24649735,-0.102197185,-0.21063441,-0.32902813,-0.608527,-0.43518913,0.8138963,0.10531094,-3.9755917
SHB_dcb95a6d29023534,0.016705798,-0.21911801,-0.041147437,-0.33066982,0.20787276,-0.2848125,0.24287362,-0.14723527,-0.4926145,-3.9755917
SHB_052f75a5668a1977,-2.0427775,-0.2884378,-0.15704024,0.37387338,0.10983758,-0.30941203,-0.015932351,-0.04617224,-0.017692087,-3.9755917
SHB_cb62c6bd540710e8,-0.12260169,0.25284973,0.051924147,-0.22671638,-0.19421521,0.38745275,-0.21802601,-0.7440871,0.055907223,-3.9755917
SHB_3ea5a99b1021b753,0.63078886,-0.06412426,-0.0061365957,-0.2379071,-0.18819061,-0.290003,-0.20285954,-0.16844857,0.032153457,-3.9755917
SHB_18b0e9f0fc455078,-0.16293402,0.7046599,-0.074524455,-0.9094788,0.20156506,0.02277368,0.048045874,0.15643467,0.003755724,-3.9755917
SHB_5bf30799090fb9bd,-1.8491305,-0.13619658,0.054061342,0.2979864,-0.29107288,0.058714584,-0.07172703,0.076106474,0.12238336,-3.9755917
SHB_0dad3c8c84f7fb51,-1.8995452,-0.18575594,-0.18004647,-0.17610583,-0.25595397,-0.46634984,-0.19333245,-0.40771186,-0.14959718,-3.9755917
SHB_b73ebffab10a4283,0.00823025,0.08718177,-0.016896658,0.11703627,-0.036878083,0.014984914,-0.3834741,-0.025033968,-0.003442667,-3.9755917
SHB_a8780cf35f9ffa14,0.4919199,-0.2402407,0.028415741,-0.034845874,0.13605599,-0.13173524,-0.027569702,0.024296664,-0.0016275514,-3.9755917
SHB_f875f8e53555fe1a,0.67325246,-0.0836588,0.13671757,0.07560201,0.19578056,0.28794178,0.87185806,0.19813953,0.36456916,-3.9755917
SHB_65db8fef5d816142,0.3972261,-0.16194642,0.14921542,0.030423386,-0.01711021,0.078347266,0.24502656,0.057213113,0.018068809,-3.9755917
SHB_e5c1ce589fc3b27c,-0.026712343,0.13422726,0.04802852,-0.24717273,-0.6118262,-1.3224058,0.033029858,-0.126499,0.064122215,-3.9755917
SHB_8b4e98eb45a4e288,-0.60639083,-0.20347728,-0.17822002,-0.4460293,0.15800679,-0.179768,0.01817912,-0.061215553,-0.1572557,-3.9755917
SHB_d936f229db1e03af,0.10160562,0.1419376,-0.033979055,0.20207378,0.24445048,-0.33357236,-0.03003765,-0.059062038,-0.092075154,-3.9755917
SHB_dd50c41997a4bdd0,0.21857816,0.0472537,0.0630033,-0.064269915,0.17666657,-0.34219712,0.2947106,0.044784997,-0.29283804,-3.9755917
SHB_77fc5e984d6ad1f3,0.18152438,0.44824794,-0.043796394,-0.35022777,-0.055018485,-0.6190817,0.37436858,-0.061200533,0.053752057,-3.9755917
SHB_4fb3e0f27f20b4cd,-1.8994732,-0.20255207,0.10561427,0.3618563,0.10383529,-0.22430697,-0.12847406,0.030792136,-0.26245847,-3.9755917
SHB_82bf0104ab6e93c4,0.16621862,-0.11987743,-0.27341828,-0.4598827,-0.9241048,-0.14858665,-0.071543634,-0.16555132,0.06766993,-3.9755917
SHB_4df7053a2b3563bc,-1.2357681,-0.1294589,0.021250837,0.6177254,0.0647999,0.14364742,0.02846197,-0.035705246,0.17061044,-3.9755917
SHB_b41516fba4ddd3e3,-2.245218,-0.21862173,0.07256711,-0.15487237,-0.30086893,0.11039005,-0.0889743,-0.19667417,-0.17607686,-3.9755917
SHB_efbffc2e74e22de8,0.26982313,-0.15629129,0.13821115,0.044756413,-0.094828404,0.15445535,-0.004536952,0.05959929,-0.085510306,-3.9755917
SHB_0c4e08dccc24a5cb,0.23423897,-0.2760539,-0.020210471,-0.036842614,0.0033507359,-0.51132596,-0.08661731,0.046111908,-0.28846034,-3.9755917
SHB_6fd5a51c06fc0994,-0.19072604,-0.24796714,-0.0795013,-0.28095177,-0.79892874,-0.31320545,-0.08913208,-0.06734294,-0.22875805,-3.9755917
SHB_d012a013814c1e80,0.56791526,-0.1554681,0.19004855,-0.0897131,-0.14147149,0.019116772,-0.09908259,0.11220144,-0.04445943,-3.9755917
SHB_2bae773766362eb1,0.51150835,-0.028830873,-0.41867715,0.07299985,-0.50995624,0.015415181,-0.17100632,-0.27039,0.043672185,-3.9755917
SHB_438bc1cf56f72948,0.19387275,-0.1626188,-0.2536512,-0.016278692,-0.08609416,0.2085689,0.10463375,-0.107378066,-0.20555985,-3.9755917
SHB_e7fe8367096bb5c5,0.74035925,-0.22311774,-0.019396419,0.09536695,-0.121626966,-0.01745967,-0.10330244,0.19285588,0.0147971595,-3.9755917
SHB_ad1aaaa72c317296,0.49195763,0.21835028,-0.113045685,-0.07363654,-0.11439464,0.49772426,0.35662976,-0.031362265,-0.338003,-3.9755917
SHB_444feb9343c36b7a,0.20648137,-0.26830873,0.13006638,-0.6078682,-0.043171972,0.08437446,0.108370125,0.108942576,0.028110715,-3.9755917
SHB_22b409b6ed176aa1,0.5402397,-0.09404244,-0.22421218,0.10190293,-0.057401795,-0.05580252,-0.2612789,0.0231126,0.02760822,-3.9755917
SHB_5be3d5a9c473e0e2,-0.30362716,-0.2098557,-0.09105152,-0.14493707,0.36477366,0.12031263,0.35885373,0.0072096423,0.013409618,-3.9755917
SHB_8738cc67b1406bc4,-2.0244067,-0.120463364,-0.13882512,0.4480663,0.08008756,-0.22739682,0.11001572,-0.083168715,0.063349545,-3.9755917
SHB_6ca23588ecc16ae4,-0.11344808,-0.19651124,-0.17234261,0.017611077,-0.014872695,-0.2500942,-0.09722334,-0.07157998,0.32519522,-3.9755917
SHB_05f3d9313b22bf25,-1.0918138,0.69278973,-0.060298722,0.02610318,-0.23258902,-0.13794115,-0.5386475,-0.1213556,-0.13660534,-3.9755917
SHB_9176772d882f488f,-0.15681608,-0.11812232,0.02296289,0.105055496,-0.77628714,-0.37976098,-0.5340761,-0.0013516711,0.17045914,-3.9755917
SHB_97e094ad1fe5d408,-0.2525743,-0.08158465,0.29768264,0.115620576,-0.09581625,0.21151327,-0.683009,0.018008938,0.026273271,-3.9755917
SHB_afc373f4fb74ecb9,0.42941543,-0.14022458,0.06663873,0.083563656,0.25555858,0.16989435,0.14952739,0.035527956,-0.116532415,-3.9755917
SHB_481c60e866e9459c,-2.1848328,-0.30019334,0.036094457,0.15270881,-1.0020332,0.0073266383,-0.109382406,-0.16884118,-0.15038002,-3.9755917
SHB_fe2f502361f75afb,0.103332564,-0.058810774,-0.23483947,-0.15277094,-0.112392366,0.02497333,9.9408906e-05,0.19223283,-0.004302033,-3.9755917
SHB_c9d2d4e2fdefba3a,-1.992733,-0.20130934,-0.0061101466,-0.23823562,0.15544973,-0.48525828,0.047984067,-0.008727359,0.05969582,-3.9755917
SHB_cf9f188a03e99849,0.11529966,-0.23294105,-0.29588634,-0.14050557,-0.48902443,-0.58300316,-0.41417232,0.30094388,0.15537347,-3.9755917
SHB_700b8e78b0c611ab,0.052171025,-0.12707078,0.124846935,0.03369015,-0.14844866,0.11124015,0.11548639,0.058149785,0.0080370065,-3.9755917
SHB_4611133d322a971e,-1.7937473,-0.049528956,-0.3143008,-0.11171518,-0.5566643,-0.17699525,-0.0754207,-0.23480415,0.05289601,-3.9755917
SHB_4f66f93f5e9be425,0.5948317,-0.20884296,0.15070257,-0.6181253,-0.072637156,-0.0087087285,0.20236737,-0.11808755,-0.13391401,-3.9755917
SHB_4b8131258d1d02c0,-0.012145847,-0.18079008,-0.111999266,-0.18417527,0.11249742,-0.14221136,-0.51066494,0.12498591,0.060514815,-3.9755917
SHB_f70c9b20926b1367,0.46153852,-0.22248635,0.037317045,-0.7542162,-0.06959049,-0.017056366,-0.016628738,0.1995674,-0.017048405,-3.9755917
SHB_26954490df106418,0.3065433,-0.22369413,-0.009631981,-0.02888497,0.2459814,-0.0987443,-0.04037586,0.16388299,0.04440131,-3.9755917
SHB_1f4e24db3e9e7156,-1.8216133,-0.11779428,0.009368884,-0.08933273,-0.050359774,0.090848,-0.05619487,-0.03430271,0.24093106,-3.9755917
SHB_9b88f48bb356fb2b,0.19308236,-0.17046043,-0.11583867,-0.05919391,-0.06711456,-0.5856196,-0.16818088,-0.037717566,-0.30828092,-3.9755917
SHB_45749c0cb7c78ad7,0.08515417,-0.17549229,-0.25725913,-0.11492177,-0.20449136,-0.015678832,-0.068079434,-0.22789635,-0.23912343,-3.9755917
SHB_fca9cecd7048cc99,0.4681048,0.4615106,0.02796791,-0.058778554,-0.4878589,-0.023781924,0.18106171,-0.23877025,0.21616471,-3.9755917
SHB_896c3f7b46f53c17,0.58990794,0.09153515,0.07114111,-0.03357727,-0.086236134,0.32927492,-0.034840006,-0.055545457,-0.051182758,-3.9755917
SHB_1b1f312ce64a276e,-2.0399492,-0.17330427,-0.08691298,-0.10603424,-0.31441727,-0.044724613,-0.07601038,-0.4383149,-0.18258443,-3.9755917
SHB_ac04a37a0442fd83,0.45797533,-0.2610754,-0.02571238,-0.110307686,-0.06972427,0.10289465,0.028812338,0.006056621,-0.22694005,-3.9755917
SHB_b2a8350dcc2f0459,0.15837632,-0.16934492,-0.026835836,0.022217372,0.008523096,-0.0025079772,-0.0046620956,0.011433549,0.20594102,-3.9755917
SHB_e6e3a1bc07eca922,-1.9948851,-0.25934666,-0.14772163,0.38202015,0.11158012,-0.3599018,-0.22992,0.009250791,-0.20427562,-3.9755917
SHB_1f0ee9cb96ef42f5,-2.3036077,-0.12796596,-0.24989979,-0.082044475,-0.27574685,0.019833187,-0.12500119,-0.019511085,-0.29996824,-3.9755917
SHB_f9618e39298f8d8d,-1.8425332,-0.17582181,-0.14606184,0.26834595,0.004167077,0.005131427,-0.03182987,-0.038303528,0.10142062,-3.9755917
SHB_8126dff42ade903b,0.8796741,-0.37299252,-0.11785074,-0.12331615,-0.94341576,0.25292784,0.020929474,0.13658674,-0.08646017,-3.9755917
SHB_9d5e73324b16662a,1.0996991,-0.14115585,0.41142,-0.046995178,-0.22807308,0.7065363,-0.1490239,-0.02798153,-0.17366113,-3.9755917
SHB_ce93c6c0e26ccae9,0.023158468,0.12701559,-0.007094033,-0.048368707,0.1843675,0.05740683,0.043869615,-0.019723348,-0.21181276,-3.9755917
SHB_970ef13e8989568d,-1.6088676,-0.09069007,-0.054183207,0.10734383,-0.23392536,0.092893496,0.045240786,-0.18918376,-0.13824308,-3.9755917
SHB_a58a1d2102260823,-0.024926182,-0.033730853,-0.3212308,0.012653665,-0.15536512,0.69988465,-0.8651641,-0.0020970963,-0.02673358,-3.9755917
SHB_ac195b3beb02c527,0.20230016,-0.1740114,-0.06079976,0.36216706,0.07842275,-0.13583125,-0.16137628,0.016852396,0.15491658,-3.9755917
SHB_8c1f910127005707,1.2974231,-0.15221655,0.37038222,0.0023336909,-0.10470823,0.41670105,0.13975386,0.11725584,0.1600563,-3.9755917
SHB_0cc969b0b9d09220,0.11368441,-0.0006282674,0.070045054,0.043657027,-0.4947371,0.341287,-0.107925996,-0.013812885,0.15067497,-3.9755917
SHB_2851f99fb8b2cef2,0.18230432,-0.16300489,-0.03247491,-0.054771032,-0.06647102,-0.02571074,0.32435203,0.0694203,-0.072709545,-3.9755917
SHB_850c3791d8442ff0,0.5317482,0.17009515,0.5838863,0.0014005771,-0.25889322,-1.1011304,0.23331434,0.14879714,0.010325183,-3.9755917
SHB_2e8f638df3cec30e,-1.8952476,-0.19013228,-0.14367479,-0.16346934,-1.0083969,-0.09329289,-0.38441053,-0.19194905,-0.09896539,-3.9755917
SHB_d1f1d530c75de992,0.5273134,-0.15097775,0.062964365,-0.045859266,0.054808617,-0.21017008,0.06765343,-0.13296764,-0.091896966,-3.9755917
SHB_d41092a20e146f7d,0.75520355,-0.14858489,0.06556384,0.45373237,0.3120847,0.46790716,0.058595184,0.18962565,0.7291841,-3.9755917
SHB_923b1c6421b219f8,0.104923874,-0.12844646,0.01782854,0.28842345,-0.009974036,0.09754394,0.17432359,0.10677452,-0.09227823,-3.9755917
SHB_9a050fb8fc21f151,-0.13075222,-0.25116438,-0.25785515,-0.21099521,-1.0762395,-0.23628998,-0.13081296,-0.1139235,0.3605198,-3.9755917
SHB_05cc8cc70824d3e5,-1.7669506,0.02309012,-0.20747924,-0.109374106,-0.14135279,-0.38944137,-0.20240355,0.42221922,0.17889522,-3.9755917
SHB_f9fa1542b0f290b9,0.1808105,0.33528948,-0.07934951,0.109599665,-0.13684659,0.059262384,0.18956897,-0.10648135,0.07025967,-3.9755917
SHB_15dcb1dd1d0bca63,-1.9866319,-0.32253855,-0.19587916,-0.16809961,-0.6982778,0.3143019,-0.13846794,-0.11574114,-0.14726385,-3.9755917
SHB_b3a770543459b9ec,-0.040047806,-0.12267798,-0.021244897,0.07819557,-0.20972514,0.41158262,-0.31949177,-0.5483812,0.12624924,-3.9755917
SHB_dc71f3d20f7209aa,0.18696044,-0.1553088,-0.070983596,0.10155673,0.004362288,-0.20544098,-0.19025126,0.047003582,-0.13294883,-3.9755917
SHB_de15eadd6dbf5fb0,-1.0257196,-0.24363205,-0.13762261,-0.08605333,0.32301217,-0.2804562,0.028155899,-0.06962754,-0.10278954,-3.9755917
SHB_d84cfd957f752c12,-0.07887367,-0.19404358,0.010804597,-0.18891796,-0.6740795,-0.5960484,-0.70354414,-0.07078214,0.039629016,-3.9755917
SHB_becbe9242aeb1a9e,0.30673563,-0.39493906,0.08293369,-0.44046593,-0.07862801,-0.018506655,0.07356872,-0.057483234,-0.15749493,-3.9755917
SHB_38f75c7dd6817a21,0.74682,-0.20048264,0.19528323,-0.04816235,-0.08973966,-0.28628764,0.3463499,0.053152066,-0.05876589,-3.9755917
SHB_a90b59ddd6dfd6f5,-1.2663047,-0.099242,-0.21843487,-0.03419107,-0.3761733,0.02462519,0.32232758,-0.034215547,-0.00157651,-3.9755917
SHB_3177d84b1201fb5f,-2.4352708,-0.15356728,-0.029957147,0.19262767,0.29587618,0.3187456,0.22376646,0.0014825762,-0.13515751,-3.9755917
SHB_193b086b1af7660b,-0.0849769,-0.17137097,-0.3748015,0.58934534,0.12423349,0.013600435,0.014737876,0.0053385645,-0.11759672,-3.9755917
SHB_0dd468584aef0408,0.58168584,-0.20572813,-0.019249178,-0.0707323,0.19237146,-0.14873236,0.088103764,-0.07665877,-0.02887331,-3.9755917
SHB_8d85d8b438f10f19,-2.4841003,-0.22077975,-0.11115814,-0.12297013,-1.0436548,0.075824074,0.25032437,-0.09082692,0.07753645,-3.9755917
SHB_625760463f97f59c,0.013977581,-0.2973489,0.010019727,0.37634557,0.18093924,-0.5083613,-0.22263941,0.026240364,-0.1382286,-3.9755917
SHB_6b431014a62fc4b6,-1.2890624,-0.13807794,1.3263376,0.21453159,0.17028794,-0.11361271,-0.13526161,-0.11445239,-0.1071932,-3.9755917
SHB_27b2d66c50a79637,0.8520741,-0.4685083,-0.122235425,-0.535032,-0.7407935,-0.2541123,0.22704403,0.102111936,0.13316096,-3.9755917
SHB_49a14f1bf8b9fa98,-2.0694876,-0.1018925,-0.115513355,-0.609152,-0.27385634,-0.09601863,-0.18677025,-0.009381356,0.02998042,-3.9755917
SHB_d305c5d743d08a30,-0.08866142,-0.1628005,0.15275353,-0.07337993,-0.1034006,0.1161574,-0.16601425,-0.107852094,-0.12669432,-3.9755917
SHB_d22852e79c8a82e5,-0.029953953,-0.18557343,0.018762326,0.21799755,0.17540154,-0.38781255,-0.05577132,0.0014473014,0.022828363,-3.9755917
SHB_e6d1b5fb827919ed,-2.1192427,-0.11366805,-0.079978816,0.12303696,0.22308679,-0.022881687,0.19629318,0.01878838,0.062104855,-3.9755917
SHB_da8a480222c99abe,0.28390267,-0.08372023,0.040316273,0.67441803,0.41074678,-0.38114417,0.32362694,-0.12706302,0.40985912,-3.9755917
SHB_f872c65d11b2987b,0.0770366,-0.21740285,-0.03851812,-0.050909597,0.1054632,-0.30138266,0.18195105,0.06982339,0.17011102,-3.9755917
SHB_ddaac4a328c19b37,-1.4071352,-0.12136128,-0.001652702,0.20493107,-0.07169403,0.26207235,0.15048832,-0.13091804,0.15801616,-3.9755917
SHB_428517b73f95c1f4,0.032401685,-0.30749983,0.00037167454,0.046793576,0.108887136,-0.054552395,0.14190084,0.055901144,0.14859085,-3.9755917
SHB_a5640336283f9151,-0.5223726,0.74869543,-0.20883308,-0.41912025,0.12440683,0.5655559,0.36576435,-0.045846593,-0.014837672,-3.9755917
SHB_8fb76a6654c50fde,0.80586034,0.4894163,0.081854634,0.10636961,-0.08989954,0.20644894,-0.07836804,-0.008229481,-0.009073731,-3.9755917
SHB_c16e456d39ff5414,-2.439621,-0.24294788,-0.1269437,-0.1331787,-1.0443457,0.12499358,-0.005685866,0.07744225,0.09622997,-3.9755917
SHB_d4615b7a6c319f3b,-1.6267844,0.38199684,-0.20526361,-0.12550724,-0.1623891,0.09743812,-0.54430825,-0.20849483,0.10653689,-3.9755917
SHB_a758bdb30b1536c4,0.26621687,-0.23223436,0.024579067,-0.24737473,0.17848584,0.05584978,0.45565394,0.08406553,-0.057893537,-3.9755917
SHB_9522860f30990c86,0.73412716,-0.15513077,0.011282431,0.19637232,-0.04575481,0.30112526,0.15369119,0.19532287,-0.037293904,-3.9755917
SHB_b091166cf9219bb7,0.2070846,-0.2875092,0.03778775,0.102299646,0.20813857,-0.219311,-1.1627651,-0.103836045,-0.3035035,-3.9755917
SHB_4a46e53ea4732ee7,-1.5888815,-0.17836191,0.07800032,0.21141498,0.3270871,-0.21813194,0.048920996,-0.030074961,0.16359724,-3.9755917
SHB_0d0cff4e60c0c1f3,-2.169059,-0.32419017,-0.17312631,-0.13159613,-1.0931802,-0.011861614,-0.084329806,-0.1984829,-0.1312308,-3.9755917
SHB_ec9033e7a738e346,0.04153239,-0.17332861,0.00814919,-0.07427999,-0.095011644,0.13493246,-0.010238344,-0.11623614,-0.33921212,-3.9755917
SHB_6cba302bf6c4afc8,0.29815418,-0.28110817,-0.10999105,-0.028550582,0.20378402,0.23333573,0.00061536534,0.064064786,0.100330874,-3.9755917
SHB_57598874fd3afd45,-1.1958643,-0.12997627,0.034214463,-0.17778543,-0.6042265,-0.33502212,0.005577363,-0.11349012,0.09408814,-3.9755917
SHB_156b173bcce62128,0.7044268,-0.13110477,-0.08988732,0.15317775,-0.018261254,0.7329776,-0.16748028,0.12961732,-0.36304832,-3.9755917
SHB_35b32c1d312b4bdb,0.1306724,0.12413804,0.047356617,0.22819069,-0.10837982,0.08599463,0.23934804,0.04557303,0.06138168,-3.9755917
SHB_446e9c5bc0d6583d,0.117593914,0.42150027,0.0076756086,0.040932063,0.26709634,-0.053680956,0.29180217,0.12700845,-0.026884977,-3.9755917
SHB_3ac40c99aa525b03,-2.168516,-0.16173714,0.06874472,0.041200507,-0.742079,0.32531253,-0.3347739,0.05509109,0.06554018,-3.9755917
SHB_d5047dc132c3abde,-2.0042639,-0.2937282,-0.004163812,0.07067679,-1.0874739,0.0007615815,0.041726902,0.033236355,0.049506363,-3.9755917
SHB_0ed45fed9ca9cf80,-2.2302315,-0.3112773,-0.21831013,-0.12063938,-0.9782089,-0.22207418,-0.06608547,-0.0011036242,-0.19777617,-3.9755917
SHB_922d588b20f791fa,-1.9772673,-0.1674137,-0.045303073,-0.015742082,0.14470083,0.16961727,-0.24655008,0.020766065,0.13367128,-3.9755917
SHB_b800107e99e3bd3a,-2.211243,-0.28830743,-0.00062053464,-0.22354685,-0.34694153,0.0036789172,-0.00023369904,-0.2300547,0.08989986,-3.9755917
SHB_50adb6490978406d,-2.0591564,-0.32388332,-0.06800119,0.022303412,-0.49401322,-0.1507442,-0.009461362,0.011657359,0.019648317,-3.9755917
SHB_f852ed5f311d9ac8,0.15759993,-0.13002543,-0.022839064,-0.09123907,0.22836274,0.11510476,-0.37889472,-0.03633622,0.13511403,-3.9755917
SHB_ea8955e17d6b7150,0.49325177,0.25795677,0.068825595,-0.058238216,-0.1541225,-0.039992742,0.2172078,-0.15410572,-0.43546647,-3.9755917
SHB_53ac9f6f7ea25133,0.09080385,0.08110968,-0.15480137,0.007564177,-0.101363875,0.34499958,-0.17015074,0.07985539,0.16710238,-3.9755917
SHB_ca81039a8f6752b3,0.14291506,-0.15560481,0.036231134,-0.085451365,-0.07904144,-0.13739511,0.23619612,-0.043116435,-0.00070246775,-3.9755917
SHB_a8d5166d42c3cf53,-2.135433,-0.36164442,-0.12262526,-0.15753117,-1.2261189,0.0020765117,-0.07508707,-0.06851366,-0.08700096,-3.9755917
SHB_9b606aa35fc3f8f4,-1.910839,-0.14380236,0.03294943,-0.07116386,-0.307145,-0.6983096,-0.2570904,-0.00026937574,-0.22541842,-3.9755917
SHB_207b2c573adf797c,0.052690394,0.41050553,0.08109106,-0.14583524,-0.96197015,-0.6665919,0.07765775,0.014240833,0.072561145,-3.9755917
SHB_e8cc1e5964756752,-1.8478348,-0.09923572,-0.0037339616,-0.056930076,-0.4402491,-0.19822942,-0.47894323,0.034144714,0.09033744,-3.9755917
SHB_96796b9b6a1c7b46,0.6564294,0.28796074,-0.054119993,-0.065052934,-0.15349412,0.056186836,0.016428092,-0.07785284,0.15271008,-3.9755917
SHB_1d7750280e51ee18,0.1806886,-0.15944181,-0.115103655,-0.14754662,-0.09789313,0.08001069,-0.08862471,-0.5931809,0.017764535,-3.9755917
SHB_fde7011c39614f98,-2.225301,-0.31408712,-0.15902063,-0.14513388,-1.0702361,-0.33580527,-0.06820654,-0.119352974,0.14366528,-3.9755917
SHB_46df6e19fe564532,0.0849085,-0.14616573,-0.033019047,0.14994295,0.40474793,-0.11943813,0.12637858,0.009330997,-0.034763314,-3.9755917
SHB_29cb76d9eccdf25d,-1.8871987,-0.15549059,-0.24362385,-0.14780049,-0.34141353,-0.06517808,-0.19243382,-0.40388328,-0.16814932,-3.9755917
SHB_7667eb50807a15b4,0.5845879,-0.16376707,-0.0067906952,-0.06867206,-0.007291198,-0.0980449,0.37833613,0.1232729,0.19037826,-3.9755917
SHB_e8dde6b7e7dd6f1c,0.7807424,-0.15030788,0.6208233,0.055135157,0.29906997,0.5768555,0.19804427,0.013025696,0.31663662,-3.9755917
SHB_09652229c5d70f6d,-0.11127932,-0.065289006,0.05696361,0.14725552,0.05508818,0.14134663,0.20566964,0.1190399,0.13347621,-3.9755917
SHB_1739978aa0696aeb,0.88753927,0.39436024,-0.0924792,-0.028272927,-0.0742425,-0.022423364,0.04006902,0.030694963,-0.07587684,-3.9755917
SHB_09f4d4796c81f9c3,1.0972053,-0.13800997,0.16352534,-0.047441207,0.1591843,0.30333233,0.10474967,0.019583065,0.0586551,-3.9755917
