fpr,tpr,threshold
0.48740952186767256,0.743455497382199,0.007666382472962141
0.48740952186767256,0.7539267015706806,0.007661701180040836
0.49169130390457744,0.7539267015706806,0.007550559937953949
0.49169130390457744,0.7591623036649214,0.007548923138529062
0.5040269140585177,0.7591623036649214,0.007140233181416988
0.5040269140585177,0.7643979057591623,0.007135224994271994
0.5047405443980019,0.7643979057591623,0.007111664395779371
0.5047405443980019,0.7696335078534031,0.007111165672540665
0.5055561219288408,0.7696335078534031,0.007089573889970779
0.5055561219288408,0.774869109947644,0.007087557576596737
0.5063716994596799,0.774869109947644,0.007080124691128731
0.5063716994596799,0.7801047120418848,0.007077259011566639
0.5092262208176165,0.7801047120418848,0.007009461522102356
0.5092262208176165,0.7853403141361257,0.0070078554563224316
0.5135080028545214,0.7853403141361257,0.006894465070217848
0.5135080028545214,0.7905759162303665,0.006894334685057402
0.5240085635640738,0.7905759162303665,0.006618536543101072
0.5240085635640738,0.7958115183246073,0.006615862715989351
0.5283922927923336,0.7958115183246073,0.006483169272542
0.5283922927923336,0.8010471204188482,0.006480718497186899
0.5358344377612396,0.8010471204188482,0.006277572829276323
0.5358344377612396,0.806282722513089,0.006277507171034813
0.5416454276684677,0.806282722513089,0.006100114434957504
0.5416454276684677,0.8115183246073299,0.0060989027842879295
0.5435824243042104,0.8115183246073299,0.006052657961845398
0.5437863186869202,0.8115183246073299,0.006051826290786266
0.5438882658782751,0.8115183246073299,0.006050067953765392
0.5438882658782751,0.8167539267015707,0.006048867013305426
0.5443980018350495,0.8167539267015707,0.006041689310222864
0.5446018962177592,0.8167539267015707,0.006041151005774736
0.5454174737485983,0.8167539267015707,0.006019754335284233
0.5454174737485983,0.8219895287958116,0.006012411788105965
0.5458252625140178,0.8219895287958116,0.005999380256980658
0.5458252625140178,0.8272251308900523,0.005997324828058481
0.5569375063716995,0.8272251308900523,0.005704616662114859
0.5569375063716995,0.8324607329842932,0.005697786342352629
0.5605056580691202,0.8324607329842932,0.005590137094259262
0.5605056580691202,0.837696335078534,0.005590108223259449
0.5610153940258946,0.837696335078534,0.0055820210836827755
0.5610153940258946,0.8429319371727748,0.005580552387982607
0.5613212355999592,0.8429319371727748,0.005576211493462324
0.5613212355999592,0.8481675392670157,0.005575397051870823
0.5649913344887348,0.8481675392670157,0.005484814755618572
0.5651952288714446,0.8481675392670157,0.005483880639076233
0.5723315322662861,0.8481675392670157,0.005312671419233084
0.5723315322662861,0.8534031413612565,0.0053114620968699455
0.5725354266489958,0.8534031413612565,0.0053039672784507275
0.5725354266489958,0.8586387434554974,0.005295151844620705
0.5813028851055153,0.8586387434554974,0.00502720195800066
0.5813028851055153,0.8638743455497382,0.005026939790695906
0.5836476705066775,0.8638743455497382,0.004989098757505417
0.5836476705066775,0.8691099476439791,0.0049858358688652515
0.5856866143337751,0.8691099476439791,0.004940134473145008
0.5856866143337751,0.8743455497382199,0.0049391030333936214
0.5950657559384239,0.8743455497382199,0.004716110415756702
0.5950657559384239,0.8795811518324608,0.00471488619223237
0.5969008053828117,0.8795811518324608,0.004670248832553625
0.5969008053828117,0.8848167539267016,0.00466809282079339
0.6003670098888776,0.8848167539267016,0.004570393823087215
0.6005709042715873,0.8848167539267016,0.0045679849572479725
0.6080130492404934,0.8848167539267016,0.0044001988135278225
0.6080130492404934,0.8900523560209425,0.004393462557345629
0.6098480986848812,0.8900523560209425,0.004362467210739851
0.6098480986848812,0.8952879581151832,0.004362187348306179
0.611683148129269,0.8952879581151832,0.00431849155575037
0.611683148129269,0.900523560209424,0.004318393301218748
0.6122948312773983,0.900523560209424,0.0043119704350829124
0.6122948312773983,0.9057591623036649,0.0043114484287798405
0.6250382301967581,0.9057591623036649,0.004019875079393387
0.6250382301967581,0.9162303664921466,0.0040192375890910625
0.6370679987766337,0.9162303664921466,0.003763055196031928
0.6372718931593434,0.9162303664921466,0.0037591583095490932
0.6430828830665715,0.9162303664921466,0.003651241073384881
0.6430828830665715,0.9214659685863874,0.0036503823939710855
0.6556223876032216,0.9214659685863874,0.003383697709068656
0.6558262819859313,0.9214659685863874,0.003383477684110403
0.6602100112141911,0.9214659685863874,0.003280817996710539
0.6602100112141911,0.9267015706806283,0.0032806105446070433
0.6675502089917422,0.9267015706806283,0.0031140476930886507
0.6675502089917422,0.9319371727748691,0.00311120692640543
0.6680599449485166,0.9319371727748691,0.0031013579573482275
0.6680599449485166,0.93717277486911,0.003092864528298378
0.6731573045162605,0.93717277486911,0.0029861191287636757
0.6733611988989703,0.93717277486911,0.002983206184580922
0.7234172698542155,0.93717277486911,0.0021597843151539564
0.7234172698542155,0.9424083769633508,0.0021583253983408213
0.7259659496380875,0.9424083769633508,0.002119761426001787
0.7261698440207972,0.9424083769633508,0.0021177863236516714
0.7338158833724131,0.9424083769633508,0.0020006990525871515
0.7340197777551228,0.9424083769633508,0.001998800551518798
0.7457437047609339,0.9424083769633508,0.0018481242004781961
0.7457437047609339,0.9476439790575916,0.0018479968421161175
0.7496176980324192,0.9476439790575916,0.0017910482129082084
0.7496176980324192,0.9528795811518325,0.0017856955528259277
0.7533897441125497,0.9528795811518325,0.0017442934913560748
0.7535936384952595,0.9528795811518325,0.0017425523838028312
0.7562442654704863,0.9528795811518325,0.0017221450107172132
0.756448159853196,0.9528795811518325,0.0017221170710399747
0.7656234070751351,0.9528795811518325,0.0016053207218647003
0.7656234070751351,0.9581151832460733,0.001604766002856195
0.7687837700071363,0.9581151832460733,0.001576250302605331
0.7689876643898461,0.9581151832460733,0.001576035749167204
0.7693954531552656,0.9581151832460733,0.0015691232401877642
0.7695993475379753,0.9581151832460733,0.0015684718964621425
0.7750025486797839,0.9581151832460733,0.0015004405286163092
0.7750025486797839,0.9633507853403142,0.0014998320257291198
0.7825466408400449,0.9633507853403142,0.0014196510892361403
0.7825466408400449,0.9685863874345549,0.0014194598188623786
0.7873381588337242,0.9685863874345549,0.001361176953651011
0.7873381588337242,0.9738219895287958,0.0013602180406451225
0.7887654195126924,0.9738219895287958,0.0013537748018279672
0.7889693138954021,0.9738219895287958,0.0013533320743590593
0.804159445407279,0.9738219895287958,0.0012141827028244734
0.8043633397899888,0.9738219895287958,0.0012138988822698593
0.8086451218268936,0.9738219895287958,0.001180234830826521
0.8088490162096035,0.9738219895287958,0.0011799706844612956
0.8323988174125803,0.9738219895287958,0.0009808419272303581
0.8323988174125803,0.9790575916230366,0.000980069860816002
0.8377000713630339,0.9790575916230366,0.0009491547825746238
0.8377000713630339,0.9842931937172775,0.0009491352830082178
0.8386175960852279,0.9842931937172775,0.0009447738411836326
0.8388214904679376,0.9842931937172775,0.0009445660398341715
0.8469772657763278,0.9842931937172775,0.0008877622312866151
0.8471811601590377,0.9842931937172775,0.0008875486091710627
0.8609440309919462,0.9842931937172775,0.0007926452672109008
0.8611479253746559,0.9842931937172775,0.0007925138343125582
0.8817412580283414,0.9842931937172775,0.00069017632631585
0.8819451524110511,0.9842931937172775,0.0006898847059346735
