City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Effective_Age,14,-0.07541801035,"a,h"
Shanghai,Effective_Age,12,-0.07637087256,"a,h"
Shanghai,Effective_Age,20,-0.09506566077,"a,h"
Wuhan,Effective_Age,6,-0.193116188,"a,h"
Shanghai,Effective_Age,20,-0.08432608098,"a,h"
Shanghai,Effective_Age,12,-0.1067515686,"a,h"
Shanghai,Effective_Age,6,-0.1036806032,"a,h"
Beijing,Effective_Age,16,-0.07009670138,"a,h"
Shanghai,Effective_Age,16,-0.07276046276,"a,h"
Shanghai,Effective_Age,10,-0.1582197994,"a,h"
Shanghai,Effective_Age,17,-0.009703820571,"a,h"
Beijing,Effective_Age,14,-0.144482553,"a,h"
Beijing,Effective_Age,22,-0.01290720236,"a,h"
Wuhan,Effective_Age,17,-0.04715522006,"a,h"
Shanghai,Effective_Age,17,-0.09104838967,"a,h"
Shanghai,Effective_Age,12,-0.03773372248,"a,h"
Shanghai,Effective_Age,12,-0.09054714441,"a,h"
Shanghai,Effective_Age,27,0.02815868892,"a,h"
Shanghai,Effective_Age,45,0.1475749314,"a,h"
Beijing,Effective_Age,7,-0.266190052,"a,h"
Shanghai,Effective_Age,12,-0.06605486572,"a,h"
Guangzhou,Effective_Age,31,0.1269396842,"a,h"
Shanghai,Effective_Age,16,-0.07514038682,"a,h"
Shanghai,Effective_Age,8,-0.4075551629,"a,h"
Guangzhou,Effective_Age,20,-0.1246230453,"a,h"
Shanghai,Effective_Age,32,0.1955004483,"a,h"
Guangzhou,Effective_Age,10,-0.07330872864,"a,h"
Shanghai,Effective_Age,12,-0.01592960954,"a,h"
Beijing,Effective_Age,35,0.1145137772,"a,h"
Shanghai,Effective_Age,17,0.0009992566193,"a,h"
Guangzhou,Effective_Age,27,0.04799143597,"a,h"
Shanghai,Effective_Age,12,-0.06695849448,"a,h"
Beijing,Effective_Age,14,-0.08488803357,"a,h"
Shanghai,Effective_Age,14,-0.103270635,"a,h"
Wuhan,Effective_Age,22,0.02392170578,"a,h"
Shanghai,Effective_Age,16,-0.09491939843,"a,h"
Wuhan,Effective_Age,28,0.1081033126,"a,h"
Shanghai,Effective_Age,13,-0.2566193044,"a,h"
Shanghai,Effective_Age,20,-0.02978890948,"a,h"
Shanghai,Effective_Age,27,0.07941533625,"a,h"
Shanghai,Effective_Age,8,-0.296610117,"a,h"
