City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Height,9,-0.3423007429,"a,e"
Beijing,Height,54,0.1914982945,"a,e"
Shanghai,Height,33,0.2957825065,"a,e"
Shanghai,Height,9,-0.1727382541,"a,e"
Guangzhou,Height,9,-0.4378063679,"a,e"
Shanghai,Height,48,0.3138969839,"a,e"
Shanghai,Height,18,-0.09855879843,"a,e"
Wuhan,Height,15,-0.08509749174,"a,e"
Shanghai,Height,6,-0.1340847909,"a,e"
Guangzhou,Height,75,0.7324719429,"a,e"
Shanghai,Height,36,0.2849864662,"a,e"
Guangzhou,Height,9,-0.2775884867,"a,e"
Shanghai,Height,18,-0.1489901245,"a,e"
Wuhan,Height,6,-0.1344866753,"a,e"
Wuhan,Height,51,0.5864129066,"a,e"
Guangzhou,Height,9,-0.4191730618,"a,e"
Shanghai,Height,9,-0.2430375218,"a,e"
Shanghai,Height,66,0.3109845519,"a,e"
Guangzhou,Height,9,-0.427682817,"a,e"
Wuhan,Height,18,-0.1454437226,"a,e"
Wuhan,Height,18,-0.1072039455,"a,e"
Shanghai,Height,15,-0.2410938442,"a,e"
Shanghai,Height,18,-0.1948882341,"a,e"
Guangzhou,Height,12,-0.3260949552,"a,e"
Guangzhou,Height,24,0.07756394148,"a,e"
Beijing,Height,9,-0.4484912753,"a,e"
Shanghai,Height,18,-0.1646744311,"a,e"
Shanghai,Height,18,-0.07384937257,"a,e"
Shanghai,Height,15,-0.2006162703,"a,e"
Shanghai,Height,18,-0.2205296308,"a,e"
Shanghai,Height,18,-0.1763973981,"a,e"
Wuhan,Height,9,-0.2277196944,"a,e"
Wuhan,Height,12,-0.4372010529,"a,e"
Wuhan,Height,6,-0.2127459347,"a,e"
Shanghai,Height,6,-0.3847005665,"a,e"
Shanghai,Height,12,-0.2793116271,"a,e"
Guangzhou,Height,27,0.1723279804,"a,e"
Wuhan,Height,18,-0.08904195577,"a,e"
Wuhan,Height,30,0.07024496794,"a,e"
Shanghai,Height,9,-0.3293304443,"a,e"
Wuhan,Height,15,-0.1361960173,"a,e"
Guangzhou,Height,24,0.2043077797,"a,e"
Beijing,Height,9,-0.1484734118,"a,e"
Wuhan,Height,15,-0.1680077016,"a,e"
Guangzhou,Height,9,-0.3293231428,"a,e"
Wuhan,Height,15,-0.09418158233,"a,e"
