recall,precision
0.9836512261580381,0.001374416063535333
0.9836512261580381,0.0013744212962962963
0.9836512261580381,0.0013744265290971047
0.9836512261580381,0.0013744317619377585
0.9836512261580381,0.0013744369948182583
0.9836512261580381,0.0013744422277386047
0.9836512261580381,0.0013744474606987981
0.9836512261580381,0.0013744526936988388
0.9836512261580381,0.0013744579267387274
0.9836512261580381,0.00137446839293805
0.9836512261580381,0.0013744736260974848
0.9836512261580381,0.001374484092535904
0.9836512261580381,0.0013744893258148894
0.9836512261580381,0.0013744945591337258
0.9836512261580381,0.0013744997924924137
0.9836512261580381,0.0013745050258909535
0.9836512261580381,0.0013745102593293456
0.9836512261580381,0.0013745154928075907
0.9836512261580381,0.001374520726325689
0.9836512261580381,0.0013745259598836412
0.9836512261580381,0.0013745311934814477
0.9836512261580381,0.0013745364271191087
0.9836512261580381,0.0013745416607966248
0.9836512261580381,0.0013745468945139969
0.9836512261580381,0.001374557362068309
0.9836512261580381,0.0013745625959052505
0.9836512261580381,0.0013745678297820492
0.9836512261580381,0.0013745730636987058
0.9836512261580381,0.0013745939997639202
0.9836512261580381,0.001374599233879873
0.9836512261580381,0.0013746044680356864
0.9836512261580381,0.001374609702231361
0.9836512261580381,0.001374614936466897
0.9836512261580381,0.0013746201707422949
0.9836512261580381,0.0013746254050575554
0.9836512261580381,0.0013746306394126786
0.9836512261580381,0.0013746358738076653
0.9836512261580381,0.0013746515772318096
0.9836512261580381,0.0013746568117862542
0.9836512261580381,0.0013746620463805643
0.9836512261580381,0.0013746672810147405
0.9836512261580381,0.0013746725156887833
0.9836512261580381,0.001374677750402693
0.9836512261580381,0.0013746829851564702
0.9836512261580381,0.0013746882199501152
0.9836512261580381,0.0013746934547836285
0.9836512261580381,0.0013747091595233834
0.9836512261580381,0.0013747300997345743
0.9836512261580381,0.0013747353348870508
0.9836512261580381,0.0013747458053116218
0.9836512261580381,0.0013747824530536547
0.9836512261580381,0.0013747876886048762
0.9836512261580381,0.0013747929241959746
0.9836512261580381,0.0013747981598269507
0.9836512261580381,0.0013748033954978046
0.9836512261580381,0.0013748086312085368
0.9836512261580381,0.0013748138669591478
0.9836512261580381,0.0013748191027496382
0.9836512261580381,0.0013748243385800084
0.9836512261580381,0.0013748295744502586
0.9836512261580381,0.001374845282300295
0.9836512261580381,0.0013748557543997288
0.9836512261580381,0.0013748609905092698
0.9836512261580381,0.0013748662266586942
0.9836512261580381,0.0013748714628480025
0.9836512261580381,0.001374876699077195
0.9836512261580381,0.0013748819353462721
0.9836512261580381,0.0013748871716552347
0.9836512261580381,0.0013748924080040827
0.9836512261580381,0.001374897644392817
0.9836512261580381,0.0013749028808214378
0.9836512261580381,0.0013749081172899458
0.9836512261580381,0.0013749185903466242
0.9836512261580381,0.001374923826934796
0.9836512261580381,0.0013749290635628564
0.9836512261580381,0.0013749343002308061
0.9836512261580381,0.0013749395369386456
0.9836512261580381,0.0013749447736863755
0.9836512261580381,0.001374950010473996
0.9836512261580381,0.0013749552473015076
0.9836512261580381,0.0013749604841689106
0.9836512261580381,0.0013749709580233936
0.9836512261580381,0.001374976195010474
0.9836512261580381,0.0013749814320374483
0.9836512261580381,0.0013749919062110785
0.9836512261580381,0.0013749971433577354
0.9836512261580381,0.0013750023805442877
0.9836512261580381,0.0013750076177707355
0.9836512261580381,0.0013750180923433203
0.9836512261580381,0.001375023329689458
0.9836512261580381,0.0013750285670754933
0.9836512261580381,0.0013750338045014265
0.9836512261580381,0.001375039041967258
0.9836512261580381,0.0013750442794729886
0.9836512261580381,0.0013750495170186184
0.9836512261580381,0.001375054754604148
0.9836512261580381,0.0013750599922295779
0.9836512261580381,0.0013750652298949084
0.9836512261580381,0.0013750704676001402
0.9836512261580381,0.0013750914188200877
0.9836512261580381,0.001375107132654033
0.9836512261580381,0.0013751123706784905
0.9836512261580381,0.001375117608742853
0.9836512261580381,0.0013751228468471214
0.9836512261580381,0.0013751280849912959
0.9836512261580381,0.0013751385613993653
0.9836512261580381,0.0013751437996632613
0.9836512261580381,0.001375149037967065
0.9836512261580381,0.0013751699915813694
0.9836512261580381,0.00137517523008472
0.9836512261580381,0.0013751804686279814
0.9836512261580381,0.001375185707211154
0.9836512261580381,0.001375190945834238
0.9836512261580381,0.0013752014232001433
0.9836512261580381,0.0013752066619429652
0.9836512261580381,0.0013752119007257005
0.9836512261580381,0.0013752171395483496
0.9836512261580381,0.001375227617313392
0.9836512261580381,0.0013752328562557858
0.9836512261580381,0.001375243334260321
0.9836512261580381,0.0013752642907483952
0.9836512261580381,0.001375269529970209
0.9836512261580381,0.0013752747692319415
0.9836512261580381,0.0013752800085335933
0.9836512261580381,0.0013752852478751652
0.9836512261580381,0.0013752904872566575
0.9836512261580381,0.0013752957266780703
0.9836512261580381,0.0013753009661394045
0.9836512261580381,0.0013753062056406603
0.9836512261580381,0.0013753219243839625
0.9836512261580381,0.0013753271640449096
0.9836512261580381,0.0013753376434865762
0.9836512261580381,0.0013753533629485139
0.9836512261580381,0.0013753586028490115
0.9836512261580381,0.0013753743227900668
0.9836512261580381,0.001375395283270469
0.9836512261580381,0.001375400523490393
0.9836512261580381,0.0013754057637502476
0.9836512261580381,0.0013754110040500329
0.9836512261580381,0.0013754162443897495
0.9836512261580381,0.0013754214847693977
0.9836512261580381,0.0013754267251889782
0.9836512261580381,0.0013754319656484914
0.9836512261580381,0.0013754372061479377
0.9836512261580381,0.001375447687266631
0.9836512261580381,0.0013754581685450624
0.9836512261580381,0.001375463409244181
0.9836512261580381,0.0013754738907622258
0.9836512261580381,0.0013754791315811533
0.9836512261580381,0.0013754843724400178
0.9836512261580381,0.00137548961333882
0.9836512261580381,0.0013754948542775605
0.9836512261580381,0.001375515818431912
0.9836512261580381,0.0013755210595703497
0.9836512261580381,0.0013755315419670482
0.9836512261580381,0.0013755420245235139
0.9836512261580381,0.0013755472658616603
0.9836512261580381,0.0013755525072397501
0.9836512261580381,0.0013755629901157607
0.9836512261580381,0.0013755682316136824
0.9836512261580381,0.0013755787147293615
0.9836512261580381,0.0013755839563471197
0.9836512261580381,0.001375589198004824
0.9836512261580381,0.0013755944397024753
0.9836512261580381,0.0013755996814400738
0.9836512261580381,0.0013756049232176199
0.9836512261580381,0.0013756206487899492
0.9836512261580381,0.0013756258907272906
0.9836512261580381,0.0013756363747218243
0.9836512261580381,0.0013756468588761613
0.9836512261580381,0.0013756521010132572
0.9836512261580381,0.0013756573431903056
0.9836512261580381,0.0013756625854073065
0.9836512261580381,0.0013756678276642608
0.9836512261580381,0.0013756730699611686
0.9836512261580381,0.001375683554674847
0.9836512261580381,0.0013756887970916185
0.9836512261580381,0.0013756940395483455
0.9836512261580381,0.0013756992820450284
0.9836512261580381,0.0013757045245816678
0.9836512261580381,0.0013757097671582637
0.9836512261580381,0.0013757150097748173
0.9836512261580381,0.0013757202524313282
0.9836512261580381,0.0013757254951277977
0.9836512261580381,0.0013757307378642256
0.9836512261580381,0.0013757359806406129
0.9836512261580381,0.0013757412234569595
0.9836512261580381,0.0013757464663132662
0.9836512261580381,0.0013757569521457617
0.9836512261580381,0.0013757674381381026
0.9836512261580381,0.0013757726811942164
0.9836512261580381,0.0013757779242902929
0.9836512261580381,0.0013757831674263328
0.9836512261580381,0.0013757936538183037
0.9836512261580381,0.001375798897074236
0.9836512261580381,0.0013758041403701333
0.9836512261580381,0.0013758146270818248
0.9836512261580381,0.0013758198704976199
0.9836512261580381,0.0013758303574491115
0.9836512261580381,0.0013758356009848087
0.9836512261580381,0.0013758408445604742
0.9836512261580381,0.0013758460881761084
0.9836512261580381,0.0013758513318317116
0.9836512261580381,0.0013758565755272846
0.9836512261580381,0.0013758618192628276
0.9836512261580381,0.0013758670630383413
0.9836512261580381,0.00137588279460471
0.9836512261580381,0.0013758880385401104
0.9836512261580381,0.0013758932825154837
0.9836512261580381,0.00137589852653083
0.9836512261580381,0.0013759037705861502
0.9836512261580381,0.0013759090146814447
0.9836512261580381,0.0013759142588167137
0.9836512261580381,0.001375919502991958
0.9836512261580381,0.0013759247472071776
0.9836512261580381,0.0013759299914623735
0.9836512261580381,0.0013759352357575457
0.9836512261580381,0.001375940480092695
0.9836512261580381,0.0013759457244678216
0.9836512261580381,0.001375950968882926
0.9836512261580381,0.0013759562133380087
0.9836512261580381,0.0013759614578330703
0.9836512261580381,0.001375966702368111
0.9836512261580381,0.0013759719469431315
0.9836512261580381,0.0013759771915581322
0.9836512261580381,0.0013759824362131134
0.9836512261580381,0.0013759876809080755
0.9836512261580381,0.0013759929256430194
0.9836512261580381,0.0013759981704179452
0.9836512261580381,0.0013760034152328533
0.9836512261580381,0.001376019149917477
0.9836512261580381,0.0013760243948923194
0.9836512261580381,0.0013760296399071466
0.9836512261580381,0.0013760768468399787
0.9836512261580381,0.0013760820922546781
0.9836512261580381,0.0013760873377093672
0.9836512261580381,0.0013760925832040467
0.9836512261580381,0.0013760978287387167
0.9836512261580381,0.001376103074313378
0.9836512261580381,0.0013761188112773126
0.9836512261580381,0.001376124057011943
0.9836512261580381,0.0013761293027865665
0.9836512261580381,0.001376134548601184
0.9836512261580381,0.0013761397944557958
0.9836512261580381,0.0013761450403504023
0.9836512261580381,0.0013761502862850042
0.9836512261580381,0.0013761555322596016
0.9836512261580381,0.0013761660243287856
0.9836512261580381,0.0013761712704233727
0.9836512261580381,0.0013761765165579577
0.9836512261580381,0.0013761870089471215
0.9836512261580381,0.0013761922552017018
0.9836512261580381,0.0013761975014962811
0.9836512261580381,0.0013762027478308606
0.9836512261580381,0.00137620799420544
0.9836512261580381,0.0013762132406200203
0.9836512261580381,0.0013762342266783578
0.9836512261580381,0.0013762394732929485
0.9836512261580381,0.0013762447199475425
0.9836512261580381,0.0013762552133767432
0.9836512261580381,0.0013762604601513504
0.9836512261580381,0.0013762657069659632
0.9836512261580381,0.0013762709538205815
0.9836512261580381,0.0013762762007152062
0.9836512261580381,0.0013762971886937757
0.9836512261580381,0.0013763024357884384
0.9836512261580381,0.0013763076829231098
0.9836512261580381,0.0013763129300977906
0.9836512261580381,0.0013763234245671825
0.9836512261580381,0.0013763286718618945
0.9836512261580381,0.0013763339191966175
0.9836512261580381,0.0013763444139860994
0.9836512261580381,0.001376349661440859
0.9836512261580381,0.0013763758993148622
0.9836512261580381,0.001376381147009707
0.9836512261580381,0.0013763863947445678
0.9836512261580381,0.0013764073860841781
0.9836512261580381,0.001376412634019125
0.9836512261580381,0.0013764178819940902
0.9836512261580381,0.0013764231300090746
0.9836512261580381,0.0013764283780640784
0.9836512261580381,0.001376444122469211
0.9836512261580381,0.0013764493706842974
0.9836512261580381,0.0013764546189394054
0.9836512261580381,0.0013764598672345357
0.9836512261580381,0.0013764651155696887
0.9836512261580381,0.001376470363944865
0.9836512261580381,0.0013764756123600646
0.9836512261580381,0.0013764913578458101
0.9836512261580381,0.001376496606421109
0.9836512261580381,0.0013765018550364334
0.9836512261580381,0.0013765071036917844
0.9836512261580381,0.0013765123523871623
0.9836512261580381,0.0013765176011225674
0.9836512261580381,0.001376522849898
0.9836512261580381,0.0013765333475689505
0.9836512261580381,0.0013765385964644692
0.9836512261580381,0.0013765490943755958
0.9836512261580381,0.0013765543433912045
0.9836512261580381,0.0013765595924468443
0.9836512261580381,0.0013765648415425152
0.9836512261580381,0.0013765700906782181
0.9836512261580381,0.0013765753398539535
0.9836512261580381,0.0013765805890697212
0.9836512261580381,0.0013765858383255225
0.9836512261580381,0.0013765910876213574
0.9836512261580381,0.0013765963369572263
0.9836512261580381,0.00137660158633313
0.9836512261580381,0.0013766068357490685
0.9836512261580381,0.0013766120852050428
0.9836512261580381,0.0013766173347010528
0.9836512261580381,0.0013766225842370993
0.9836512261580381,0.0013766278338131828
0.9836512261580381,0.0013766330834293035
0.9836512261580381,0.001376643582781659
0.9836512261580381,0.0013766593321104836
0.9836512261580381,0.001376664581966838
0.9836512261580381,0.001376669831863233
0.9836512261580381,0.001376675081799669
0.9836512261580381,0.0013766803317761464
0.9836512261580381,0.0013766908318492276
0.9836512261580381,0.0013766960819458322
0.9836512261580381,0.0013767013320824801
0.9836512261580381,0.0013767118324759075
0.9836512261580381,0.001376717082732688
0.9836512261580381,0.0013767223330295136
0.9836512261580381,0.001376727583366385
0.9836512261580381,0.0013767328337433023
0.9836512261580381,0.001376738084160266
0.9836512261580381,0.0013767433346172767
0.9836512261580381,0.001376748585114335
0.9836512261580381,0.0013767590862285954
0.9836512261580381,0.0013767643368457986
0.9836512261580381,0.0013767695875030511
0.9836512261580381,0.0013767748382003532
0.9836512261580381,0.0013767800889377055
0.9836512261580381,0.0013767853397151084
0.9836512261580381,0.0013767905905325624
0.9836512261580381,0.001376795841390068
0.9836512261580381,0.0013768063432252355
0.9836512261580381,0.0013768115942028986
0.9836512261580381,0.001376837849692023
0.9836512261580381,0.0013768431009100132
0.9836512261580381,0.001376858854804322
0.9836512261580381,0.0013768641061825393
0.9836512261580381,0.0013768693576008146
0.9836512261580381,0.0013768746090591483
0.9836512261580381,0.001376879860557541
0.9836512261580381,0.0013768851120959929
0.9836512261580381,0.0013768903636745045
0.9836512261580381,0.0013768956152930766
0.9836512261580381,0.0013769008669517093
0.9836512261580381,0.001376906118650403
0.9836512261580381,0.0013769113703891586
0.9836512261580381,0.0013769166221679762
0.9836512261580381,0.0013769218739868563
0.9836512261580381,0.001376932377744806
0.9836512261580381,0.0013769376296838764
0.9836512261580381,0.0013769481336822112
0.9836512261580381,0.001376953385741476
0.9836512261580381,0.0013769586378408068
0.9836512261580381,0.0013769638899802038
0.9836512261580381,0.0013769691421596673
0.9836512261580381,0.0013769743943791981
0.9836512261580381,0.0013769796466387965
0.9836512261580381,0.0013769848989384629
0.9836512261580381,0.0013769954036580016
0.9836512261580381,0.001377000656077875
0.9836512261580381,0.001377005908537818
0.9836512261580381,0.0013770111610378315
0.9836512261580381,0.0013770164135779158
0.9836512261580381,0.0013770216661580714
0.9836512261580381,0.0013770269187782986
0.9836512261580381,0.0013770321714385982
0.9836512261580381,0.0013770374241389703
0.9836512261580381,0.0013770847002456627
0.9836512261580381,0.0013770899533467862
0.9836512261580381,0.0013770952064879876
0.9836512261580381,0.001377100459669267
0.9836512261580381,0.001377105712890625
0.9836512261580381,0.001377110966152062
0.9836512261580381,0.0013771162194535786
0.9836512261580381,0.001377137233060449
0.9836512261580381,0.00137714248656237
0.9836512261580381,0.0013771529936864593
0.9836512261580381,0.0013771582473086285
0.9836512261580381,0.0013771635009708811
0.9836512261580381,0.0013771740084156396
0.9836512261580381,0.0013771792621981459
0.9836512261580381,0.001377184516020738
0.9836512261580381,0.0013771897698834157
0.9836512261580381,0.00137719502378618
0.9836512261580381,0.0013772107857349958
0.9836512261580381,0.001377221293901313
0.9836512261580381,0.0013772265480446054
0.9836512261580381,0.001377237056451459
0.9836512261580381,0.0013772423107150215
0.9836512261580381,0.001377247565018675
0.9836512261580381,0.0013772633281701856
0.9836512261580381,0.0013772685826342074
0.9836512261580381,0.001377321129479632
0.9836512261580381,0.0013773263843847052
0.9836512261580381,0.001377336894315147
0.9836512261580381,0.0013773474044059856
0.9836512261580381,0.0013773526595115548
0.9836512261580381,0.001377363169842996
0.9836512261580381,0.0013773684250688685
0.9836512261580381,0.001377373680334843
0.9836512261580381,0.00137737893564092
0.9836512261580381,0.0013773841909871
0.9836512261580381,0.0013773894463733833
0.9836512261580381,0.0013773947017997703
0.9836512261580381,0.0013773999572662618
0.9836512261580381,0.0013774052127728579
0.9836512261580381,0.0013774104683195593
0.9836512261580381,0.0013774157239063662
0.9836512261580381,0.0013774209795332794
0.9836512261580381,0.001377426235200299
0.9836512261580381,0.001377431490907426
0.9836512261580381,0.0013774367466546603
0.9836512261580381,0.0013774420024420025
0.9836512261580381,0.001377447258269453
0.9836512261580381,0.0013774525141370126
0.9836512261580381,0.0013774577700446816
0.9836512261580381,0.0013774735380083487
0.9836512261580381,0.0013774787940764597
0.9836512261580381,0.0013774840501846821
0.9836512261580381,0.0013774945625214638
0.9836512261580381,0.0013774998187500239
0.9836512261580381,0.0013775050750186974
0.9836512261580381,0.001377510331327485
0.9836512261580381,0.0013775208440654036
0.9836512261580381,0.0013775261004945357
0.9836512261580381,0.0013775313569637836
0.9836512261580381,0.0013775366134731477
0.9836512261580381,0.0013775418700226283
0.9836512261580381,0.0013775471266122261
0.9836512261580381,0.0013775523832419416
0.9836512261580381,0.0013775576399117752
0.9836512261580381,0.0013775628966217273
0.9836512261580381,0.0013775681533717984
0.9836512261580381,0.001377573410161989
0.9836512261580381,0.0013775786669922992
0.9836512261580381,0.00137758392386273
0.9836512261580381,0.0013775891807732816
0.9836512261580381,0.0013775944377239545
0.9836512261580381,0.001377599694714749
0.9836512261580381,0.001377604951745666
0.9836512261580381,0.001377615465927868
0.9836512261580381,0.001377620723079154
0.9836512261580381,0.001377631237502099
0.9836512261580381,0.0013776364947737584
0.9836512261580381,0.0013776417520855436
0.9836512261580381,0.0013776470094374544
0.9836512261580381,0.0013776522668294917
0.9836512261580381,0.0013776575242616558
0.9836512261580381,0.001377662781733947
0.9836512261580381,0.001377668039246366
0.9836512261580381,0.0013776785543915889
0.9836512261580381,0.0013776838120243937
0.9836512261580381,0.0013776943274103927
0.9836512261580381,0.0013776995851635875
0.9836512261580381,0.0013777048429569133
0.9836512261580381,0.0013777101007903705
0.9836512261580381,0.0013777153586639595
0.9836512261580381,0.001377725874531535
0.9836512261580381,0.0013777311325255223
0.9836512261580381,0.0013777363905596433
0.9836512261580381,0.0013777416486338986
0.9836512261580381,0.0013777469067482882
0.9836512261580381,0.0013777626813322697
0.9836512261580381,0.0013777679396072026
0.9836512261580381,0.0013777731979222722
0.9836512261580381,0.0013777784562774792
0.9836512261580381,0.001377783714672824
0.9836512261580381,0.0013777889731083073
0.9836512261580381,0.001377794231583929
0.9836512261580381,0.00137779949009969
0.9836512261580381,0.0013778047486555907
0.9836512261580381,0.001377815265887813
0.9836512261580381,0.0013778205245641355
0.9836512261580381,0.0013778257832805993
0.9836512261580381,0.0013778310420372052
0.9836512261580381,0.0013778363008339536
0.9836512261580381,0.0013778415596708447
0.9836512261580381,0.0013778468185478793
0.9836512261580381,0.0013778520774650575
0.9836512261580381,0.00137785733642238
0.9836512261580381,0.0013778625954198474
0.9836512261580381,0.0013778678544574597
0.9836512261580381,0.0013778731135352178
0.9836512261580381,0.001377878372653122
0.9836512261580381,0.0013778836318111727
0.9836512261580381,0.0013778888910093703
0.9836512261580381,0.0013778941502477157
0.9836512261580381,0.0013778994095262087
0.9836512261580381,0.0013779151876025803
0.9836512261580381,0.0013779204470416697
0.9836512261580381,0.0013779257065209094
0.9836512261580381,0.0013779309660402997
0.9836512261580381,0.0013779362255998413
0.9836512261580381,0.0013779414851995343
0.9836512261580381,0.0013779467448393795
0.9836512261580381,0.0013779520045193773
0.9836512261580381,0.001377957264239528
0.9836512261580381,0.001377962523999832
0.9836512261580381,0.0013779730436409025
0.9836512261580381,0.0013779835634425922
0.9836512261580381,0.0013779888234036705
0.9836512261580381,0.001377994083404905
0.9836512261580381,0.0013779993434462961
0.9836512261580381,0.0013780046035278444
0.9836512261580381,0.0013780098636495502
0.9836512261580381,0.0013780151238114143
0.9836512261580381,0.0013780203840134367
0.9836512261580381,0.001378025644255618
0.9836512261580381,0.0013780309045379588
0.9836512261580381,0.0013780361648604595
0.9836512261580381,0.0013780414252231206
0.9836512261580381,0.0013780466856259425
0.9836512261580381,0.0013780519460689256
0.9836512261580381,0.0013780572065520704
0.9836512261580381,0.0013780624670753773
0.9836512261580381,0.0013780782488862762
0.9836512261580381,0.0013781255964878793
0.9836512261580381,0.0013781308575333366
0.9836512261580381,0.0013781361186189626
0.9836512261580381,0.0013781413797447576
0.9836512261580381,0.001378167685976285
0.9836512261580381,0.001378172947343104
0.9836512261580381,0.0013781939932121083
0.9836512261580381,0.0013781992547797935
0.9836512261580381,0.0013782045163876534
0.9836512261580381,0.0013782097780356884
0.9836512261580381,0.0013782150397238988
0.9836512261580381,0.0013782203014522853
0.9836512261580381,0.0013782255632208483
0.9836512261580381,0.0013782360868785052
0.9836512261580381,0.0013782413487676002
0.9836512261580381,0.0013782518726663255
0.9836512261580381,0.001378257134675957
0.9836512261580381,0.0013782623967257678
0.9836512261580381,0.0013782676588157588
0.9836512261580381,0.0013782729209459305
0.9836512261580381,0.0013782781831162831
0.9836512261580381,0.0013782834453268174
0.9836512261580381,0.0013782887075775335
0.9836512261580381,0.0013782939698684321
0.9836512261580381,0.0013782992321995137
0.9836512261580381,0.0013783044945707783
0.9836512261580381,0.001378330807029869
0.9836512261580381,0.0013783360696422435
0.9836512261580381,0.0013783413322948047
0.9836512261580381,0.0013783465949875528
0.9836512261580381,0.0013783518577204885
0.9836512261580381,0.0013783571204936122
0.9836512261580381,0.0013783623833069243
0.9836512261580381,0.0013783676461604252
0.9836512261580381,0.0013783729090541155
0.9836512261580381,0.0013783781719879954
0.9836512261580381,0.0013783834349620659
0.9836512261580381,0.0013783886979763268
0.9836512261580381,0.001378393961030779
0.9836512261580381,0.0013783992241254229
0.9836512261580381,0.0013784044872602588
0.9836512261580381,0.0013784097504352872
0.9836512261580381,0.0013784150136505087
0.9836512261580381,0.0013784202769059237
0.9836512261580381,0.0013784255402015328
0.9836512261580381,0.001378430803537336
0.9836512261580381,0.0013784360669133343
0.9836512261580381,0.0013784413303295276
0.9836512261580381,0.0013784465937859169
0.9836512261580381,0.0013784518572825025
0.9836512261580381,0.0013784571208192847
0.9836512261580381,0.001378467648013441
0.9836512261580381,0.001378472911670816
0.9836512261580381,0.0013784781753683898
0.9836512261580381,0.0013784834391061622
0.9836512261580381,0.0013784939667023065
0.9836512261580381,0.0013784992305606789
0.9836512261580381,0.0013785097583980267
0.9836512261580381,0.0013785150223770029
0.9836512261580381,0.0013785202863961813
0.9836512261580381,0.0013785255504555627
0.9836512261580381,0.001378530814555147
0.9836512261580381,0.001378536078694935
0.9836512261580381,0.001378541342874927
0.9836512261580381,0.0013785466070951235
0.9836512261580381,0.001378551871355525
0.9836512261580381,0.001378557135656132
0.9836512261580381,0.0013785676643779643
0.9836512261580381,0.0013785729287991903
0.9836512261580381,0.0013785781932606237
0.9836512261580381,0.001378583457762265
0.9836512261580381,0.0013785887223041143
0.9836512261580381,0.0013785939868861724
0.9836512261580381,0.0013785992515084396
0.9836512261580381,0.0013786045161709164
0.9836512261580381,0.0013786097808736032
0.9836512261580381,0.0013786150456165005
0.9836512261580381,0.0013786255752229288
0.9836512261580381,0.0013786308400864603
0.9836512261580381,0.0013786413699341613
0.9836512261580381,0.0013786466349183313
0.9836512261580381,0.0013786571650073133
0.9836512261580381,0.001378667695257154
0.9836512261580381,0.0013786729604423975
0.9836512261580381,0.001378678225667857
0.9836512261580381,0.0013786834909335329
0.9836512261580381,0.001378688756239426
0.9836512261580381,0.0013786992869718646
0.9836512261580381,0.0013787045523984112
0.9836512261580381,0.0013787098178651767
0.9836512261580381,0.0013787150833721614
0.9836512261580381,0.0013787203489193658
0.9836512261580381,0.0013787256145067904
0.9836512261580381,0.0013787308801344357
0.9836512261580381,0.0013787361458023023
0.9836512261580381,0.0013787414115103902
0.9836512261580381,0.0013787466772587002
0.9836512261580381,0.0013787519430472329
0.9836512261580381,0.0013787572088759883
0.9836512261580381,0.001378762474744967
0.9836512261580381,0.0013787677406541699
0.9836512261580381,0.001378773006603597
0.9836512261580381,0.001378778272593249
0.9836512261580381,0.001378783538623126
0.9836512261580381,0.001378788804693229
0.9836512261580381,0.0013787940708035581
0.9836512261580381,0.001378799336954114
0.9836512261580381,0.0013788046031448966
0.9836512261580381,0.0013788098693759071
0.9836512261580381,0.0013788151356471455
0.9836512261580381,0.0013788204019586124
0.9836512261580381,0.0013788309347022335
0.9836512261580381,0.0013788414676067743
0.9836512261580381,0.0013788467341193905
0.9836512261580381,0.0013788678005721728
0.9836512261580381,0.0013788730672859501
0.9836512261580381,0.0013788783340399607
0.9836512261580381,0.0013788941345433989
0.9836512261580381,0.0013788994014583484
0.9836512261580381,0.001378904668413534
0.9836512261580381,0.0013789099354089556
0.9836512261580381,0.0013789152024446141
0.9836512261580381,0.00137892046952051
0.9836512261580381,0.0013789257366366434
0.9836512261580381,0.0013789310037930153
0.9836512261580381,0.0013789362709896256
0.9836512261580381,0.0013789468055035638
0.9836512261580381,0.0013789520728208929
0.9836512261580381,0.0013789573401784623
0.9836512261580381,0.0013789626075762728
0.9836512261580381,0.0013789678750143245
0.9836512261580381,0.001378973142492618
0.9836512261580381,0.0013790416233726544
0.9836512261580381,0.0013790468914143825
0.9836512261580381,0.0013790574276185857
0.9836512261580381,0.0013790785005099917
0.9836512261580381,0.0013790837688334708
0.9836512261580381,0.0013790890371972021
0.9836512261580381,0.0013790943056011858
0.9836512261580381,0.0013790995740454225
0.9836512261580381,0.0013791048425299125
0.9836512261580381,0.0013791101110546564
0.9836512261580381,0.0013791153796196545
0.9836512261580381,0.0013791206482249075
0.9836512261580381,0.0013791259168704157
0.9836512261580381,0.0013791311855561796
0.9836512261580381,0.0013791364542821995
0.9836512261580381,0.0013791417230484763
0.9836512261580381,0.00137914699185501
0.9836512261580381,0.0013791522607018013
0.9836512261580381,0.0013791575295888506
0.9836512261580381,0.0013791627985161583
0.9836512261580381,0.001379168067483725
0.9836512261580381,0.0013791733364915512
0.9836512261580381,0.001379178605539637
0.9836512261580381,0.0013791838746279833
0.9836512261580381,0.0013791891437565902
0.9836512261580381,0.0013791944129254586
0.9836512261580381,0.0013792049513839807
0.9836512261580381,0.0013792154900035532
0.9836512261580381,0.0013792207593737345
0.9836512261580381,0.0013792260287841798
0.9836512261580381,0.0013792312982348896
0.9836512261580381,0.0013792365677258644
0.9836512261580381,0.0013792471068286103
0.9836512261580381,0.0013792523764403826
0.9836512261580381,0.0013792576460924218
0.9836512261580381,0.001379262915784728
0.9836512261580381,0.001379268185517302
0.9836512261580381,0.0013792839949566347
0.9836512261580381,0.001379289264850284
0.9836512261580381,0.0013792945347842033
0.9836512261580381,0.0013792998047583932
0.9836512261580381,0.001379305074772854
0.9836512261580381,0.001379310344827586
0.9836512261580381,0.0013793156149225902
0.9836512261580381,0.0013793261552334157
0.9836512261580381,0.0013793314254492378
0.9836512261580381,0.001379336695705334
0.9836512261580381,0.001379341966001704
0.9836512261580381,0.001379347236338349
0.9836512261580381,0.0013793577771324642
0.9836512261580381,0.0013793630475899357
0.9836512261580381,0.0013793683180876835
0.9836512261580381,0.0013793735886257082
0.9836512261580381,0.001379389400481449
0.9836512261580381,0.001379394671180586
0.9836512261580381,0.0013793999419200024
0.9836512261580381,0.0013794052126996986
0.9836512261580381,0.0013794104835196748
0.9836512261580381,0.0013794157543799315
0.9836512261580381,0.0013794210252804696
0.9836512261580381,0.001379426296221289
0.9836512261580381,0.0013794421092854414
0.9836512261580381,0.0013794473803873915
0.9836512261580381,0.0013794579227121443
0.9836512261580381,0.0013794631939349474
0.9836512261580381,0.001379468465198036
0.9836512261580381,0.0013794790078450704
0.9836512261580381,0.0013794842792290173
0.9836512261580381,0.0013794895506532513
0.9836512261580381,0.001379494822117773
0.9836512261580381,0.0013795000936225824
0.9836512261580381,0.0013795053651676807
0.9836512261580381,0.0013795264517509668
0.9836512261580381,0.001379531723497514
0.9836512261580381,0.0013795369952843528
0.9836512261580381,0.0013795475389789056
0.9836512261580381,0.0013795528108866207
0.9836512261580381,0.0013795580828346288
0.9836512261580381,0.0013795633548229305
0.9836512261580381,0.0013795686268515263
0.9836512261580381,0.0013795738989204164
0.9836512261580381,0.0013795791710296016
0.9836512261580381,0.0013795844431790823
0.9836512261580381,0.0013795897153688586
0.9836512261580381,0.0013795949875989315
0.9836512261580381,0.0013796055321799677
0.9836512261580381,0.001379616076922195
0.9836512261580381,0.0013796213493537564
